order_index,call_type,agent,execution_name,model_name,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,total_tokens,retry_count,has_content,tool_calls,tool_durations,ts
0,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,2930,464,945,0,3394,0,True,[],[],2026-09-03T07:25:22.705047+00:00
1,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3817,449,0,0,4266,0,True,"[""spider"", ""spider""]","[2.082263, 0.00163]",2026-09-03T07:25:30.534611+00:00
2,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5174,231,3813,0,5405,0,True,"[""http_get"", ""http_get""]","[0.587275, 0.000841]",2026-09-03T07:25:36.611673+00:00
3,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6358,216,5170,0,6574,0,True,"[""register_credentials"", ""register_credentials""]","[0.27729, 0.00145]",2026-09-03T07:25:40.931081+00:00
4,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6589,124,6354,0,6713,0,True,"[""spider"", ""spider""]","[2.61084, 0.001815]",2026-09-03T07:25:43.550747+00:00
5,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10397,136,6585,0,10533,0,True,"[""http_get"", ""http_get""]","[0.832532, 0.001033]",2026-09-03T07:25:49.586123+00:00
6,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13298,270,10393,0,13568,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.26765, 5.7e-05, 3.5e-05, 2.8e-05, 0.001222, 4.6e-05, 2.7e-05, 2e-05]",2026-09-03T07:25:55.548095+00:00
7,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18688,291,13294,0,18979,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.247157, 7.8e-05, 5e-05, 3.6e-05, 0.001182, 4.3e-05, 2.7e-05, 2.2e-05]",2026-09-03T07:26:03.950326+00:00
8,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28036,236,18684,0,28272,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.281237, 6e-05, 5.3e-05, 2.6e-05, 0.001144, 3.6e-05, 2.9e-05, 1.3e-05]",2026-09-03T07:26:12.965699+00:00
9,reflect,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,31972,1717,0,0,33689,0,True,[],[],2026-09-03T07:26:51.197154+00:00
10,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,34981,1282,0,0,36263,0,False,"[""register_finding""]",[0.005891],2026-09-03T07:27:21.879206+00:00
11,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,36260,777,34977,0,37037,0,True,[],[],2026-09-03T07:27:34.507634+00:00
12,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3799,79,2926,0,3878,0,True,[],[],2026-09-03T07:27:36.437623+00:00
13,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5079,797,3795,0,5876,0,True,[],[],2026-09-03T07:27:48.041444+00:00
14,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3390,212,0,0,3602,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.005597, 2.9e-05, 5.1e-05]",2026-09-03T07:27:52.489570+00:00
15,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3560,89,3386,0,3649,0,False,"[""kb_get"", ""kb_get""]","[0.004918, 5e-05]",2026-09-03T07:27:54.290426+00:00
16,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5157,168,3556,0,5325,0,True,"[""http_post"", ""http_post""]","[0.609802, 0.000978]",2026-09-03T07:27:57.425980+00:00
17,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8235,259,5153,0,8494,0,True,"[""http_post"", ""http_post""]","[0.592648, 0.001001]",2026-09-03T07:28:02.870620+00:00
18,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11310,128,8231,0,11438,0,True,"[""logout"", ""logout""]","[0.100562, 0.001259]",2026-09-03T07:28:06.604727+00:00
19,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11488,175,11306,0,11663,0,True,"[""http_post"", ""http_post""]","[0.585059, 0.00097]",2026-09-03T07:28:09.715974+00:00
20,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14460,442,11484,0,14902,0,True,"[""http_get"", ""http_get""]","[0.571579, 0.001053]",2026-09-03T07:28:17.813056+00:00
21,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17355,831,14456,0,18186,0,True,"[""http_get"", ""http_get""]","[0.614275, 0.001023]",2026-09-03T07:28:31.513236+00:00
22,reflect,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18396,1284,0,0,19680,0,True,[],[],2026-09-03T07:28:56.399371+00:00
23,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20621,253,0,0,20874,0,True,"[""http_post"", ""http_post""]","[0.606742, 0.001098]",2026-09-03T07:29:06.855931+00:00
24,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23922,2338,20617,0,26260,0,True,"[""login"", ""login""]","[0.077687, 0.001208]",2026-09-03T07:29:42.790493+00:00
25,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24084,2800,23918,0,26884,0,True,"[""kb_get""]",[0.005663],2026-09-03T07:30:24.277989+00:00
26,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26945,572,24080,0,27517,0,True,"[""logout"", ""logout""]","[0.055957, 0.001179]",2026-09-03T07:30:34.017242+00:00
27,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27172,109,26941,0,27281,0,True,"[""http_get"", ""http_get""]","[0.616055, 0.001189]",2026-09-03T07:30:36.319868+00:00
28,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30065,1252,27168,0,31317,0,True,"[""http_post"", ""http_post""]","[0.623739, 0.001251]",2026-09-03T07:30:56.917595+00:00
29,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33230,942,30061,0,34172,0,True,"[""http_post"", ""http_post""]","[0.607936, 0.001438]",2026-09-03T07:31:13.150371+00:00
30,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,36253,204,33226,0,36457,0,True,"[""kb_get""]",[0.004217],2026-09-03T07:31:18.330056+00:00
31,reflect,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37231,901,18392,0,38132,0,True,[],[],2026-09-03T07:31:38.783299+00:00
32,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,39526,668,18573,0,40194,0,True,"[""register_finding""]",[0.005473],2026-09-03T07:31:56.658573+00:00
33,agent,dast,DAST on authentication endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,40078,304,39522,0,40382,0,True,[],[],2026-09-03T07:32:02.022203+00:00
34,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5665,507,5075,0,6172,0,True,[],[],2026-09-03T07:32:09.783274+00:00
35,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3599,209,0,0,3808,0,True,"[""kb_get"", ""kb_list_dir"", ""kb_list_dir""]","[0.005909, 0.00144, 0.000288]",2026-09-03T07:32:14.291898+00:00
36,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4062,67,3595,0,4129,0,False,"[""kb_get""]",[0.003706],2026-09-03T07:32:15.848477+00:00
37,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5321,442,4058,0,5763,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.093817, 4.9e-05, 0.001385, 3.4e-05]",2026-09-03T07:32:22.639731+00:00
38,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8223,551,5317,0,8774,0,True,"[""http_post"", ""http_post""]","[0.599899, 0.001109]",2026-09-03T07:32:32.609412+00:00
39,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11356,398,8219,0,11754,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.062101, 2.9e-05, 0.000931, 1.9e-05]",2026-09-03T07:32:40.105674+00:00
40,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12163,276,11352,0,12439,0,True,"[""http_post"", ""http_post""]","[0.603833, 0.00122]",2026-09-03T07:32:45.734907+00:00
41,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15422,325,12159,0,15747,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.08507, 3.1e-05, 0.001076, 1.9e-05]",2026-09-03T07:32:52.348179+00:00
42,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16227,226,15418,0,16453,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.079251, 2.9e-05, 0.001058, 2e-05]",2026-09-03T07:32:57.418107+00:00
43,reflect,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15128,488,0,0,15616,0,True,[],[],2026-09-03T07:33:10.325923+00:00
44,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17333,179,0,0,17512,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.105669, 4.1e-05, 0.001139, 2.9e-05]",2026-09-03T07:33:18.664002+00:00
45,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19676,1065,17329,0,20741,0,True,"[""register_finding"", ""register_finding""]","[0.006348, 0.001129]",2026-09-03T07:33:36.304432+00:00
46,agent,dast,DAST on posts and profile endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20429,394,19672,0,20823,0,True,[],[],2026-09-03T07:33:42.699191+00:00
47,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6513,641,5661,0,7154,0,True,[],[],2026-09-03T07:33:52.315490+00:00
48,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3728,186,0,0,3914,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.005913, 0.0002, 3e-05]",2026-09-03T07:33:56.479633+00:00
49,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3929,216,3724,0,4145,0,False,"[""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get""]","[0.00869, 0.000198, 0.000626, 4.5e-05, 0.000337]",2026-09-03T07:34:00.014136+00:00
50,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6504,478,3925,0,6982,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.789773, 6.6e-05, 3.2e-05, 3.2e-05, 3.2e-05, 0.001004, 3.6e-05, 2.1e-05, 2.6e-05, 2.2e-05]",2026-09-03T07:34:07.786206+00:00
51,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15816,782,6500,0,16598,0,True,"[""http_post"", ""http_post""]","[0.558774, 0.000992]",2026-09-03T07:34:24.740631+00:00
52,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16921,223,15812,0,17144,0,True,"[""http_post"", ""http_get"", ""http_post"", ""http_get""]","[1.133468, 5.6e-05, 0.00124, 4.2e-05]",2026-09-03T07:34:29.267619+00:00
53,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19551,723,16917,0,20274,0,True,"[""http_post"", ""http_post""]","[0.56566, 0.001077]",2026-09-03T07:34:42.043728+00:00
54,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22478,361,19547,0,22839,0,True,"[""http_get"", ""http_post"", ""http_get"", ""http_post""]","[1.136423, 6.8e-05, 0.001151, 3.7e-05]",2026-09-03T07:34:49.246633+00:00
55,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26736,795,22474,0,27531,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[2.248881, 6.6e-05, 2.9e-05, 2e-05, 0.001673, 3.5e-05, 2e-05, 1.8e-05]",2026-09-03T07:35:03.971763+00:00
56,reflect,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30873,971,0,0,31844,0,True,[],[],2026-09-03T07:35:30.547249+00:00
57,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33326,347,0,0,33673,0,True,"[""http_get"", ""http_get"", ""http_post"", ""http_get"", ""http_get"", ""http_post""]","[1.719682, 6e-05, 3.6e-05, 0.001285, 3e-05, 2.8e-05]",2026-09-03T07:35:46.445887+00:00
58,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,39657,1113,33322,0,40770,0,True,"[""http_get"", ""http_post"", ""http_get"", ""http_post""]","[1.135744, 6.5e-05, 0.001372, 3.6e-05]",2026-09-03T07:36:07.806819+00:00
59,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,43940,1957,39653,0,45897,0,True,"[""register_finding"", ""register_finding"", ""register_finding"", ""register_finding"", ""register_finding""]","[0.010287, 6.8e-05, 0.001073, 3.3e-05, 0.000123]",2026-09-03T07:36:41.382179+00:00
60,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,45457,358,45453,0,45815,0,True,"[""kb_list_dir""]",[0.005481],2026-09-03T07:39:47.364621+00:00
61,agent,dast,DAST on settings friends messaging and users,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,45601,1035,45453,0,46636,0,True,[],[],2026-09-03T07:40:04.193955+00:00
62,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7801,89,6509,0,7890,0,True,[],[],2026-09-03T07:40:06.396130+00:00
63,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7948,350,7797,0,8298,0,True,[],[],2026-09-03T07:40:11.779815+00:00
64,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9709,764,7944,0,10473,0,True,[],[],2026-09-03T07:40:23.224599+00:00
65,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3325,213,0,0,3538,0,True,"[""kb_get"", ""kb_get"", ""kb_list_dir"", ""kb_list_dir""]","[0.007869, 4.9e-05, 0.000257, 0.000528]",2026-09-03T07:40:27.715224+00:00
66,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3949,183,3321,0,4132,0,True,"[""kb_get""]",[0.004086],2026-09-03T07:40:30.905341+00:00
67,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4311,275,3945,0,4586,0,True,"[""login"", ""login""]","[0.096922, 0.000996]",2026-09-03T07:40:35.273795+00:00
68,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4464,123,4307,0,4587,0,True,"[""http_get"", ""http_get""]","[0.757264, 0.001042]",2026-09-03T07:40:37.604141+00:00
69,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7243,1589,4460,0,8832,0,True,"[""http_post"", ""http_post""]","[0.560202, 0.001191]",2026-09-03T07:41:01.371264+00:00
70,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7934,190,7239,0,8124,0,True,"[""http_post"", ""http_post""]","[0.567948, 0.000958]",2026-09-03T07:41:05.335362+00:00
71,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9779,4050,7930,0,13829,0,True,"[""http_post"", ""http_post""]","[0.589317, 0.001179]",2026-09-03T07:42:03.350118+00:00
72,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12670,419,9775,0,13089,0,True,"[""http_post"", ""http_post""]","[0.596145, 0.001173]",2026-09-03T07:42:11.124756+00:00
73,reflect,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13742,652,0,0,14394,0,True,[],[],2026-09-03T07:42:25.523723+00:00
74,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16188,597,1277,0,16785,0,True,"[""http_post"", ""http_post""]","[0.569, 0.00106]",2026-09-03T07:42:39.080286+00:00
75,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17840,2788,16184,0,20628,0,True,"[""http_post"", ""http_post""]","[0.59592, 0.001128]",2026-09-03T07:43:20.446553+00:00
76,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21041,213,17836,0,21254,0,True,"[""http_post"", ""http_post""]","[0.564744, 0.002521]",2026-09-03T07:43:25.515513+00:00
77,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22397,143,21037,0,22540,0,True,"[""http_get"", ""http_get""]","[0.567668, 0.001086]",2026-09-03T07:43:29.023051+00:00
78,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24182,370,22393,0,24552,0,True,"[""http_post"", ""http_post""]","[0.606016, 0.001148]",2026-09-03T07:43:35.892689+00:00
79,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27093,109,24178,0,27202,0,True,"[""http_get"", ""http_get""]","[0.591951, 0.001424]",2026-09-03T07:43:39.528704+00:00
80,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28890,355,27089,0,29245,0,True,"[""http_post"", ""http_post""]","[0.56247, 0.001675]",2026-09-03T07:43:46.347634+00:00
81,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,29591,231,28886,0,29822,0,True,"[""http_post"", ""http_post""]","[0.581228, 0.001251]",2026-09-03T07:43:51.103955+00:00
82,reflect,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30650,3081,13738,0,33731,0,True,[],[],2026-09-03T07:44:43.578302+00:00
83,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,34663,1246,14140,0,35909,0,False,"[""register_finding""]",[0.005725],2026-09-03T07:45:09.512593+00:00
84,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,35897,82,34659,0,35979,0,True,"[""kb_list_dir""]",[0.005271],2026-09-03T07:45:11.622793+00:00
85,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,35973,2128,35893,0,38101,0,True,"[""register_finding""]",[0.006742],2026-09-03T07:45:44.524354+00:00
86,agent,exploitation,Exploitation of stored XSS in post content,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,38092,60,35969,0,38152,0,True,"[""kb_list_dir""]",[0.005785],2026-09-03T07:45:46.680157+00:00
