order_index,call_type,agent,execution_name,model_name,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,total_tokens,retry_count,has_content,tool_calls,tool_durations,ts
0,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,2993,387,0,0,3380,0,True,[],[],2026-09-01T14:53:15.240223+00:00
1,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3776,256,0,0,4032,0,True,"[""kb_list_dir""]",[0.005601],2026-09-01T14:53:20.397194+00:00
2,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3840,172,3772,0,4012,0,True,"[""spider"", ""spider""]","[2.076746, 0.001097]",2026-09-01T14:53:23.249062+00:00
3,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5195,213,3836,0,5408,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.708821, 4.5e-05, 2.5e-05, 0.000959, 2.9e-05, 1.9e-05]",2026-09-01T14:53:29.098251+00:00
4,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8649,185,5191,0,8834,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.080284, 2.6e-05, 0.001315, 1.8e-05]",2026-09-01T14:53:34.760249+00:00
5,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9293,283,8645,0,9576,0,True,"[""register_credentials"", ""register_credentials""]","[0.238153, 0.001109]",2026-09-01T14:53:40.567249+00:00
6,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9548,109,9289,0,9657,0,True,"[""spider"", ""spider""]","[3.175812, 0.001458]",2026-09-01T14:53:42.965031+00:00
7,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13413,256,9544,0,13669,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.345133, 5.8e-05, 4e-05, 2.9e-05, 0.001317, 4.1e-05, 2.8e-05, 2.1e-05]",2026-09-01T14:53:51.257125+00:00
8,agent,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20773,255,13409,0,21028,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.387913, 5.2e-05, 4.9e-05, 3.5e-05, 0.001228, 3.7e-05, 3.1e-05, 2.4e-05]",2026-09-01T14:53:59.936547+00:00
9,reflect,recon,Initial recon and authentication,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,25172,662,0,0,25834,0,True,[],[],2026-09-01T14:54:20.101488+00:00
